Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl
2,3,123,99,31814,25466,270,240,126800,63400,0.455555555555556,0.4125,0.25089905362776,0.401671924290221,2,5.5,0.25,0,0,0,0,0,0,0,2359,0,0,0,0,123,0,584,19,0,0,0,5195,0,0,5708,0,35025,776,17,1467800,1122,3471,11299,0,0,0,616,0,0,36,0,0,200,0,0,64,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,428,0,0,0,330,22,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,16730,26287,99,123,1674,4.277,5863,14971,25553,99,123,1055
0,0,123,114,25421,22242,1590,1260,728400,364200,0.077358490566038,0.090476190476191,0.034899780340472,0.061070840197694,3,3.32,0.38,0,0,0,0,0,0,0,2269,0,0,0,0,123,0,136,19,0,0,0,4757,0,0,5673,0,35025,776,17,1467800,1032,3471,11304,0,0,0,974,0,0,75,0,0,98,0,0,16,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,428,0,0,0,625,54,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937,15395,22046,114,123,1374,3.104,6085,13901,21492,114,123,891
0,0,123,114,13040,18020,1590,1260,728400,364200,0.077358490566038,0.090476190476191,0.017902251510159,0.049478308621637,10,8.73,1.25,0,0,0,0,0,0,0,2230,0,0,0,0,123,0,136,19,0,0,0,2847,0,0,4170,0,35025,776,17,1467800,601,3503,10922,0,0,0,935,0,0,75,0,0,98,0,0,16,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,428,0,0,0,593,54,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101,13809,9413,114,123,162,9.076,4601,13068,9180,114,123,114
1,1,123,98,30487,30715,280,220,106400,53200,0.439285714285714,0.445454545454546,0.286531954887218,0.57734962406015,1,5.29,0.12,0,0,0,0,0,0,0,2359,0,0,0,0,123,0,584,19,0,0,0,5239,0,0,5689,0,35025,776,17,1467800,1133,3471,11310,0,0,0,616,0,0,36,0,0,200,0,0,64,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,428,0,0,0,330,22,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,16073,26214,98,123,1768,4.278,5777,14421,25571,98,123,1123
2,3,123,99,29707,25311,270,240,126800,63400,0.455555555555556,0.4125,0.234282334384858,0.399227129337539,3,5.5,0.38,0,0,0,0,0,0,0,2756,0,0,0,0,123,0,136,19,0,0,0,5049,0,0,5728,0,35025,776,17,1467800,1085,3471,11357,0,0,0,974,0,0,75,0,0,200,0,0,64,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,428,0,0,0,625,54,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,16324,25473,99,123,1650,4.166,5958,14591,24779,99,123,1042
3,4,123,96,35098,24378,650,600,202800,101400,0.189230769230769,0.16,0.173067061143984,0.240414201183432,1,3.1,0.12,0,0,0,0,0,0,0,1860,0,0,0,0,123,0,584,19,0,0,0,5125,0,0,5858,0,35025,776,17,1467800,1161,3471,11338,0,0,0,153,0,0,0,0,0,200,0,0,64,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,428,0,0,0,50,0,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33140,50905,168,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937,16201,26772,96,123,1798,2.727,6252,14580,26228,96,123,1139
0,0,123,114,17804,18845,1590,1260,728400,364200,0.077358490566038,0.090476190476191,0.02444261394838,0.051743547501373,5,4.71,0.62,0,0,0,0,0,0,0,2230,0,0,0,0,123,0,136,19,0,0,0,3524,0,0,4803,0,35025,776,17,1467800,752,3439,10947,0,0,0,935,0,0,75,0,0,98,0,0,16,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,428,0,0,0,593,54,88,8,68,0,0,0,0,0,1183,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.677,13839,13805,114,123,489,4.667,4885,12984,13527,114,123,330
0,0,48,80,11056,10414,1590,1260,728400,364200,0.030188679245283,0.063492063492064,0.015178473366282,0.028594179022515,5,4.71,0.62,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,2348,0,0,4306,0,10009,456,8,639064,491,2767,9306,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.288,7523,8931,80,48,204,4.953,3087,6744,8811,80,48,142
2,3,48,78,21396,13933,270,240,126800,63400,0.177777777777778,0.325,0.168738170347003,0.219763406940063,2,5.5,0.25,0,0,0,0,0,0,0,1513,0,0,0,0,48,0,264,4,0,0,0,3289,0,0,4970,0,10009,456,8,639064,703,2767,9360,0,0,0,262,0,0,18,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,146,11,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15279,26060,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,11218,17040,78,48,1198,3.993,4231,9684,16868,78,48,728
3,4,48,68,21862,12581,650,600,202800,101400,0.073846153846154,0.113333333333333,0.107800788954635,0.124072978303748,1,3.1,0.12,0,0,0,0,0,0,0,1291,0,0,0,0,48,0,264,4,0,0,0,3090,0,0,5153,0,10009,456,8,639064,701,2767,9358,0,0,0,58,0,0,0,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,19,0,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12926,25532,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,9376,15881,68,48,1215,2.678,3790,7871,15721,68,48,725
1,1,48,69,19776,17504,280,220,106400,53200,0.171428571428571,0.313636363636364,0.185864661654135,0.329022556390977,2,5.29,0.25,0,0,0,0,0,0,0,1513,0,0,0,0,48,0,264,4,0,0,0,3232,0,0,4958,0,10009,456,8,639064,691,2767,9348,0,0,0,262,0,0,18,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,146,11,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19682,22745,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,9328,15562,69,48,1200,4,3717,7835,15359,69,48,707
3,4,48,80,14505,11606,650,600,202800,101400,0.073846153846154,0.133333333333333,0.071523668639053,0.114457593688363,3,3.1,0.38,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,2662,0,0,4962,0,10009,456,8,639064,616,2767,9384,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.651,8658,12715,80,48,882,3.104,3210,7353,12490,80,48,520
2,3,48,78,17788,13807,270,240,126800,63400,0.177777777777778,0.325,0.140283911671924,0.217776025236593,3,5.5,0.38,0,0,0,0,0,0,0,2325,0,0,0,0,48,0,8,4,0,0,0,3143,0,0,4892,0,10009,456,8,639064,667,2767,9435,0,0,0,957,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,715,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,10913,16089,78,48,1186,4.33,4010,9520,15917,78,48,727
3,4,48,80,8709,9992,650,600,202800,101400,0.073846153846154,0.133333333333333,0.042943786982249,0.098540433925049,10,8.42,1.25,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,1831,0,0,3844,0,10009,456,8,639064,424,2831,9302,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.148,7429,6728,80,48,33,8.363,2967,6759,6669,80,48,22
2,3,48,80,12848,10852,270,240,126800,63400,0.177777777777778,0.333333333333333,0.101324921135647,0.171167192429022,5,5.5,0.62,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,2593,0,0,4609,0,10009,456,8,639064,552,2831,9446,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346,7945,11039,80,48,225,5.11,3141,6861,10834,80,48,164
1,1,48,80,12783,15924,280,220,106400,53200,0.171428571428571,0.363636363636364,0.120140977443609,0.299323308270677,5,5.29,0.62,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,2583,0,0,4736,0,10009,456,8,639064,549,2831,9443,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,7965,10976,80,48,209,4.819,3192,6955,10775,80,48,156
0,0,48,80,14102,11772,1590,1260,728400,364200,0.030188679245283,0.063492063492064,0.019360241625481,0.032322899505766,3,3.32,0.38,0,0,0,0,0,0,0,2395,0,0,0,0,48,0,8,4,0,0,0,2838,0,0,4961,0,10009,456,8,639064,613,2767,9381,0,0,0,1027,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,778,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.826,8705,12329,80,48,862,3.104,3426,7406,12095,80,48,513
1,1,48,69,16331,17328,280,220,106400,53200,0.171428571428571,0.313636363636364,0.153486842105263,0.325714285714286,3,5.29,0.38,0,0,0,0,0,0,0,2325,0,0,0,0,48,0,8,4,0,0,0,3023,0,0,5009,0,10009,456,8,639064,657,2767,9425,0,0,0,957,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,715,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,8989,14597,69,48,1188,4.127,3697,7645,14424,69,48,703
0,0,48,63,16495,12559,1590,1260,728400,364200,0.030188679245283,0.05,0.022645524437123,0.03448380010983,2,3.32,0.25,0,0,0,0,0,0,0,2325,0,0,0,0,48,0,264,4,0,0,0,3111,0,0,4726,0,10009,456,8,639064,660,2767,9317,0,0,0,957,0,0,135,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,715,107,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706,9384,14646,63,48,1200,2.648,3905,7962,14495,63,48,705
2,3,48,78,21397,13937,270,240,126800,63400,0.177777777777778,0.325,0.168746056782334,0.219826498422713,1,5.5,0.12,0,0,0,0,0,0,0,1513,0,0,0,0,48,0,264,4,0,0,0,3293,0,0,4971,0,10009,456,8,639064,704,2767,9361,0,0,0,262,0,0,18,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,146,11,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15279,26060,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,11217,17041,78,48,1198,3.966,4055,9689,16853,78,48,731
0,0,48,63,21938,12867,1590,1260,728400,364200,0.030188679245283,0.05,0.030118066996156,0.035329489291598,1,3.32,0.12,0,0,0,0,0,0,0,1291,0,0,0,0,48,0,264,4,0,0,0,3232,0,0,5120,0,10009,456,8,639064,691,2767,9348,0,0,0,58,0,0,0,0,0,232,0,0,48,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,190,0,0,0,19,0,155,6,67,0,0,0,0,0,1065,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13238,25768,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703,9490,15857,63,48,1200,2.678,3874,8084,15637,63,48,710
